# Population 15TX	E29,E30,F85,F86,F87,F88,G01_rep,G2,G43,G44,G45,G46,G85,G86,G87,G88
# Population 16TX	F54,F65,F66,G13,G14,G15,G16,G3,G4,G57,G58,G59,G60,G73,G74,G76,G77,G78
# Population 18TX	G53,G54,G55,G56,G65,G66,G67,G68,G71,G72,G94,H41,H42,H63,H64
# Population 19TX	H1,H2,H3,H33,H34,H35,H36,H47,H48,H49,H50,H55,H56,H57,H58
# Population 20NM	G23,G24,G25,G26,G35,G36,G37,G38,G49,G50,G52,G61,G62,G63,G64,G69,G70
# Population 21NM	G31,G32,G33,G34,G39,G40,G41_rep,G42,G83,G84,H25,H26,H27,H28
# Population 26NM	F83,F84,F93,F94,F95,F96,G10,G11,G12,G9,H12,H21,H22,H23,H24,H70,H71,H72
# Population 27NM	F75,F76,F77,F78,G19,G20,G21,G22,G27,G28,G29,G30,G79,G80,G81,G82,H17,H18,H19,H20
# Population 28NM	F89,F90,F92,G6,H10,H67,H68,H9
# Population 37CR	D46,D47,D48,D71_rep,D72
# Population 38CR	D1,D2,D3,D4,D49,D50,D51,D52,D73,D75,D76
# Population 39CR	D5,D53,D54,D55,D56,D6,D7,D77,D78,D79,D8,D80
# Population 41CR	D12,D13,D15_rep,D16,D41,D42,D43,D44,D57,D58,D59,D60,D81,D82,D83,D84
# Population 43GR	D17,D18,D19,D20,D33,D34,D35,D61,D62,D63,D64,D85,D86,D87,D88
# Population 44GR	D21,D22,D23,D24_rep,D27,D37,D38,D39,D40,D65_rep,D89,D90,D91,D92,D93,D94
# Population 47TX	N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N24,N25,N26,N27,N28,N3,N4,N5,N6,N7,N8,N9
# Population 49TX	L1,L10,L11,L12,L13,L14,L15,L16,L17,L18_rep,L19,L2,L20,L21,L22,L23,L24,L26,L27,L28,L3,L4,L5,L6,L7,L8,L9_rep
# Population 50TX	K1,K2,K3,K32,K33,K34,K4,K5
# Population 51TX	J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27
# Population 52TX	S1,S11_rep,S12,S13,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S3,S4,S6,S7,S8,S9
# Population 6KS	F29,F30,F41,F42,F43,F44,F63,F64,G48_rep
# Population 8OK	F33,F34,F35,F36,F45,F46,F47,F48,F55,F56,F57,F58,F67,F68,F69,F70,F79,F80,F81,F82
# Population CARINA_LAB	Q1,Q11,Q12,Q13,Q14,Q15,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
# Population SUB_LAB	R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R2,R20,R3,R5,R6,R7,R9
# Group defaultgrp	15TX,16TX,18TX,19TX,20NM,21NM,26NM,27NM,28NM,37CR,38CR,39CR,41CR,43GR,44GR,47TX,49TX,50TX,51TX,52TX,6KS,8OK,CARINA_LAB,SUB_LAB
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
24766	288	37298	-0.00272	0.00000	0.00000	-0.00006	0.00000	0.00000	0.33677	0.00000	0.00000
24809	289	20933	0.16316	0.00000	0.00000	0.00161	0.00000	0.00000	0.25599	0.00000	0.00000
24902	290	103276	0.17507	0.00000	0.00000	0.01394	0.00000	0.00000	0.02849	0.00000	0.00000
25256	296	61704	0.30129	0.00000	0.00000	0.00773	0.00000	0.00000	0.34677	0.00000	0.00000
25257	296	61707	0.03337	0.00000	0.00000	0.00029	0.00000	0.00000	0.11662	0.00000	0.00000
25356	297	84965	0.80378	0.00000	0.00000	0.29294	0.00000	0.00000	0.30880	0.00000	0.00000
25357	297	84968	0.03235	0.00000	0.00000	0.00028	0.00000	0.00000	0.00971	0.00000	0.00000
25392	297	130343	-0.00856	0.00000	0.00000	-0.00003	0.00000	0.00000	0.05669	0.00000	0.00000
25393	297	130346	0.81711	0.00000	0.00000	0.28779	0.00000	0.00000	0.31083	0.00000	0.00000
25554	300	10519	0.84036	0.00000	0.00000	0.37614	0.00000	0.00000	0.42130	0.00000	0.00000
26114	311	9909	0.72173	0.00000	0.00000	0.31638	0.00000	0.00000	0.56503	0.00000	0.00000
26587	319	34762	0.85143	0.00000	0.00000	0.39783	0.00000	0.00000	0.59826	0.00000	0.00000
26793	322	31916	0.04264	0.00000	0.00000	0.00026	0.00000	0.00000	0.03078	0.00000	0.00000
26794	322	31919	0.01285	0.00000	0.00000	0.00024	0.00000	0.00000	0.07349	0.00000	0.00000
26894	324	38	-0.01295	0.00000	0.00000	-0.00004	0.00000	0.00000	0.00081	0.00000	0.00000
26930	324	40497	0.61816	0.00000	0.00000	0.14007	0.00000	0.00000	0.18787	0.00000	0.00000
26931	324	40500	0.95984	0.00000	0.00000	0.38756	0.00000	0.00000	0.42628	0.00000	0.00000
26985	324	126621	0.08736	0.00000	0.00000	0.00293	0.00000	0.00000	0.27837	0.00000	0.00000
26986	324	126624	0.72908	0.00000	0.00000	0.12906	0.00000	0.00000	0.32468	0.00000	0.00000
27131	326	120490	0.88301	0.00000	0.00000	0.27010	0.00000	0.00000	0.31141	0.00000	0.00000
27347	329	131079	0.62268	0.00000	0.00000	0.14880	0.00000	0.00000	0.36849	0.00000	0.00000
27348	329	131082	0.17866	0.00000	0.00000	0.01843	0.00000	0.00000	0.30087	0.00000	0.00000
27415	330	134808	0.48288	0.00000	0.00000	0.29013	0.00000	0.00000	0.28082	0.00000	0.00000
27416	330	134811	-0.00137	0.00000	0.00000	-0.00000	0.00000	0.00000	0.00037	0.00000	0.00000
27471	331	87526	0.06000	0.00000	0.00000	0.00139	0.00000	0.00000	0.08589	0.00000	0.00000
28263	345	9933	0.22779	0.00000	0.00000	0.00093	0.00000	0.00000	0.35447	0.00000	0.00000
28264	345	9936	0.74108	0.00000	0.00000	0.16128	0.00000	0.00000	0.22988	0.00000	0.00000
27598	333	50921	0.96945	0.00000	0.00000	0.44796	0.00000	0.00000	0.56078	0.00000	0.00000
28298	345	99943	0.42249	0.00000	0.00000	0.00910	0.00000	0.00000	0.22375	0.00000	0.00000
28300	345	99946	0.88196	0.00000	0.00000	0.48956	0.00000	0.00000	0.49487	0.00000	0.00000
28448	348	5699	-0.05057	0.00000	0.00000	-0.05249	0.00000	0.00000	0.18444	0.00000	0.00000
28697	352	20671	0.00722	0.00000	0.00000	0.00002	0.00000	0.00000	0.01708	0.00000	0.00000
28698	352	20674	-0.00340	0.00000	0.00000	-0.00001	0.00000	0.00000	0.03771	0.00000	0.00000
29022	358	11823	-0.00287	0.00000	0.00000	-0.00006	0.00000	0.00000	0.40038	0.00000	0.00000
29023	358	11826	0.92039	0.00000	0.00000	0.25978	0.00000	0.00000	0.34491	0.00000	0.00000
29341	363	107390	0.92460	0.00000	0.00000	0.32829	0.00000	0.00000	0.37442	0.00000	0.00000
29342	363	107393	0.90264	0.00000	0.00000	0.30104	0.00000	0.00000	0.33142	0.00000	0.00000
29363	364	5203	0.49366	0.00000	0.00000	0.00230	0.00000	0.00000	0.35144	0.00000	0.00000
29364	364	5206	0.94755	0.00000	0.00000	0.49994	0.00000	0.00000	0.51985	0.00000	0.00000
29454	365	78229	0.02707	0.00000	0.00000	0.00063	0.00000	0.00000	0.10130	0.00000	0.00000
29592	367	99337	0.06636	0.00000	0.00000	0.00022	0.00000	0.00000	0.21241	0.00000	0.00000
29602	367	121077	0.56746	0.00000	0.00000	0.08247	0.00000	0.00000	0.24372	0.00000	0.00000
29603	367	121080	0.06616	0.00000	0.00000	0.00022	0.00000	0.00000	0.24031	0.00000	0.00000
30160	377	73585	0.74854	0.00000	0.00000	0.02269	0.00000	0.00000	0.38813	0.00000	0.00000
30161	377	73588	0.30821	0.00000	0.00000	0.19082	0.00000	0.00000	0.51235	0.00000	0.00000
30185	378	3439	0.95052	0.00000	0.00000	0.38713	0.00000	0.00000	0.42518	0.00000	0.00000
30381	381	29919	0.62068	0.00000	0.00000	0.03176	0.00000	0.00000	0.39415	0.00000	0.00000
30495	383	56279	0.45843	0.00000	0.00000	0.01926	0.00000	0.00000	0.21779	0.00000	0.00000
30496	383	56282	0.72093	0.00000	0.00000	0.17824	0.00000	0.00000	0.24814	0.00000	0.00000
30705	387	41354	-0.00633	0.00000	0.00000	-0.00002	0.00000	0.00000	0.37672	0.00000	0.00000
30706	387	41357	0.68838	0.00000	0.00000	0.28344	0.00000	0.00000	0.56691	0.00000	0.00000
30554	384	47103	0.44658	0.00000	0.00000	0.01769	0.00000	0.00000	0.39978	0.00000	0.00000
30801	389	34778	0.61461	0.00000	0.00000	0.31881	0.00000	0.00000	0.52574	0.00000	0.00000
30802	389	34781	0.79341	0.00000	0.00000	0.35995	0.00000	0.00000	0.57218	0.00000	0.00000
30815	389	49072	0.91188	0.00000	0.00000	0.38471	0.00000	0.00000	0.42294	0.00000	0.00000
30816	389	49075	0.78448	0.00000	0.00000	0.45368	0.00000	0.00000	0.38738	0.00000	0.00000
30781	388	123549	0.22903	0.00000	0.00000	0.01233	0.00000	0.00000	0.37173	0.00000	0.00000
31187	396	6397	0.03063	0.00000	0.00000	0.00019	0.00000	0.00000	0.02954	0.00000	0.00000
31188	396	6400	0.78682	0.00000	0.00000	0.33057	0.00000	0.00000	0.34754	0.00000	0.00000
31160	395	40954	-0.01441	0.00000	0.00000	-0.00045	0.00000	0.00000	0.43959	0.00000	0.00000
31240	396	123446	0.00055	0.00000	0.00000	0.00000	0.00000	0.00000	0.01278	0.00000	0.00000
31435	400	111771	0.81852	0.00000	0.00000	0.47139	0.00000	0.00000	0.49057	0.00000	0.00000
31362	399	113199	0.90887	0.00000	0.00000	0.44468	0.00000	0.00000	0.43037	0.00000	0.00000
31491	402	18818	0.93160	0.00000	0.00000	0.30021	0.00000	0.00000	0.39052	0.00000	0.00000
31739	405	83898	0.93955	0.00000	0.00000	0.38558	0.00000	0.00000	0.42479	0.00000	0.00000
31740	405	83901	0.08094	0.00000	0.00000	0.01338	0.00000	0.00000	0.08162	0.00000	0.00000
32018	410	18124	0.85019	0.00000	0.00000	0.37644	0.00000	0.00000	0.41303	0.00000	0.00000
32019	410	18127	0.00297	0.00000	0.00000	0.00001	0.00000	0.00000	0.00083	0.00000	0.00000
32488	419	78553	-0.00409	0.00000	0.00000	-0.00004	0.00000	0.00000	0.41224	0.00000	0.00000
32489	419	78556	0.29183	0.00000	0.00000	0.01498	0.00000	0.00000	-nan	0.00000	0.00000
32857	426	76390	-0.03432	0.00000	0.00000	-0.00018	0.00000	0.00000	0.43537	0.00000	0.00000
32877	427	10527	0.55861	0.00000	0.00000	0.37354	0.00000	0.00000	0.51649	0.00000	0.00000
32992	428	64938	0.06717	0.00000	0.00000	0.00079	0.00000	0.00000	0.00736	0.00000	0.00000
33166	431	65662	0.97138	0.00000	0.00000	0.42080	0.00000	0.00000	0.47319	0.00000	0.00000
33204	431	117150	0.45381	0.00000	0.00000	0.32515	0.00000	0.00000	0.53777	0.00000	0.00000
33590	439	14446	0.01103	0.00000	0.00000	0.00006	0.00000	0.00000	0.01077	0.00000	0.00000
34086	448	117911	0.00830	0.00000	0.00000	0.00003	0.00000	0.00000	0.11131	0.00000	0.00000
34087	448	117914	0.94528	0.00000	0.00000	0.17754	0.00000	0.00000	0.36982	0.00000	0.00000
34149	450	43787	-0.00536	0.00000	0.00000	-0.00011	0.00000	0.00000	0.22621	0.00000	0.00000
34150	450	43790	0.52100	0.00000	0.00000	0.02282	0.00000	0.00000	0.03102	0.00000	0.00000
34111	449	50218	0.03251	0.00000	0.00000	0.00019	0.00000	0.00000	0.01194	0.00000	0.00000
34287	452	107652	0.62305	0.00000	0.00000	0.39790	0.00000	0.00000	0.42348	0.00000	0.00000
34288	452	107655	0.70915	0.00000	0.00000	0.21875	0.00000	0.00000	0.27195	0.00000	0.00000
34457	455	114069	0.58648	0.00000	0.00000	0.12288	0.00000	0.00000	0.29796	0.00000	0.00000
34774	462	24430	0.02411	0.00000	0.00000	0.00097	0.00000	0.00000	0.39557	0.00000	0.00000
34874	464	18782	-0.02335	0.00000	0.00000	-0.00011	0.00000	0.00000	0.09438	0.00000	0.00000
34875	464	18785	0.00811	0.00000	0.00000	0.00007	0.00000	0.00000	0.02024	0.00000	0.00000
34909	464	64570	0.00614	0.00000	0.00000	0.00048	0.00000	0.00000	0.01257	0.00000	0.00000
34910	464	64573	0.92986	0.00000	0.00000	0.38699	0.00000	0.00000	0.42555	0.00000	0.00000
34940	464	97777	0.05252	0.00000	0.00000	0.01031	0.00000	0.00000	0.14595	0.00000	0.00000
34941	464	97780	0.94037	0.00000	0.00000	0.38658	0.00000	0.00000	0.42617	0.00000	0.00000
35593	479	43076	0.60771	0.00000	0.00000	0.37064	0.00000	0.00000	0.54147	0.00000	0.00000
35750	482	70374	0.00352	0.00000	0.00000	0.00023	0.00000	0.00000	0.03661	0.00000	0.00000
35751	482	70377	0.83227	0.00000	0.00000	0.02572	0.00000	0.00000	0.36181	0.00000	0.00000
36039	488	28844	0.05533	0.00000	0.00000	0.00045	0.00000	0.00000	0.11999	0.00000	0.00000
36044	488	36684	-0.00576	0.00000	0.00000	-0.00002	0.00000	0.00000	0.38800	0.00000	0.00000
36045	488	36687	0.18902	0.00000	0.00000	0.12740	0.00000	0.00000	0.47043	0.00000	0.00000
36178	490	56819	0.68739	0.00000	0.00000	0.29208	0.00000	0.00000	0.40030	0.00000	0.00000
36179	490	56822	0.78411	0.00000	0.00000	0.42945	0.00000	0.00000	0.52370	0.00000	0.00000
36139	489	104432	0.08565	0.00000	0.00000	0.00591	0.00000	0.00000	0.25370	0.00000	0.00000
36269	492	47302	0.92712	0.00000	0.00000	0.50620	0.00000	0.00000	0.43667	0.00000	0.00000
36270	492	47305	0.01592	0.00000	0.00000	0.00020	0.00000	0.00000	0.03503	0.00000	0.00000
36277	492	77786	1.00000	0.00000	0.00000	0.21065	0.00000	0.00000	0.30112	0.00000	0.00000
36582	500	45735	-0.00274	0.00000	0.00000	-0.00001	0.00000	0.00000	0.24948	0.00000	0.00000
36584	500	45738	0.53967	0.00000	0.00000	0.00745	0.00000	0.00000	0.27408	0.00000	0.00000
36635	501	38200	0.94696	0.00000	0.00000	0.38299	0.00000	0.00000	0.42166	0.00000	0.00000
36636	501	38203	-0.00010	0.00000	0.00000	-0.00000	0.00000	0.00000	0.00113	0.00000	0.00000
37013	509	84733	0.06202	0.00000	0.00000	0.00142	0.00000	0.00000	0.05007	0.00000	0.00000
37014	509	84736	0.36112	0.00000	0.00000	0.01707	0.00000	0.00000	0.04180	0.00000	0.00000
37169	513	21275	0.88431	0.00000	0.00000	0.48548	0.00000	0.00000	0.40536	0.00000	0.00000
37170	513	21278	0.91510	0.00000	0.00000	0.29897	0.00000	0.00000	0.38152	0.00000	0.00000
37381	517	72383	0.57863	0.00000	0.00000	0.17899	0.00000	0.00000	0.19729	0.00000	0.00000
37382	517	72386	0.66786	0.00000	0.00000	0.13516	0.00000	0.00000	0.40403	0.00000	0.00000
37716	525	21479	0.94920	0.00000	0.00000	0.16302	0.00000	0.00000	0.16687	0.00000	0.00000
37718	525	21482	0.94539	0.00000	0.00000	0.37384	0.00000	0.00000	0.41356	0.00000	0.00000
37742	525	53820	-0.01720	0.00000	0.00000	-0.00005	0.00000	0.00000	0.03645	0.00000	0.00000
38366	538	58395	1.00000	0.00000	0.00000	0.01715	0.00000	0.00000	0.37095	0.00000	0.00000
38816	548	9267	0.05574	0.00000	0.00000	0.00030	0.00000	0.00000	0.34376	0.00000	0.00000
38985	550	91249	-0.00572	0.00000	0.00000	-0.00005	0.00000	0.00000	0.00080	0.00000	0.00000
39015	551	25866	0.70551	0.00000	0.00000	0.15443	0.00000	0.00000	0.22228	0.00000	0.00000
39016	551	25869	0.01731	0.00000	0.00000	0.00009	0.00000	0.00000	0.00091	0.00000	0.00000
39136	553	97661	-0.01147	0.00000	0.00000	-0.00004	0.00000	0.00000	0.05145	0.00000	0.00000
39137	553	97664	0.03881	0.00000	0.00000	0.00097	0.00000	0.00000	0.25807	0.00000	0.00000
39195	554	68730	-0.01473	0.00000	0.00000	-0.00006	0.00000	0.00000	0.08750	0.00000	0.00000
39196	554	68733	0.78785	0.00000	0.00000	0.39426	0.00000	0.00000	0.42329	0.00000	0.00000
39245	555	33668	0.22061	0.00000	0.00000	0.00337	0.00000	0.00000	0.38529	0.00000	0.00000
39414	558	50051	-0.02157	0.00000	0.00000	-0.00009	0.00000	0.00000	0.37589	0.00000	0.00000
39415	558	50054	-0.02671	0.00000	0.00000	-0.00013	0.00000	0.00000	0.35476	0.00000	0.00000
39483	559	52899	0.55067	0.00000	0.00000	0.17524	0.00000	0.00000	0.20315	0.00000	0.00000
39490	559	54724	0.55507	0.00000	0.00000	0.17472	0.00000	0.00000	0.23571	0.00000	0.00000
39518	560	1213	0.21515	0.00000	0.00000	0.01643	0.00000	0.00000	0.32630	0.00000	0.00000
39519	560	1216	0.86199	0.00000	0.00000	0.44640	0.00000	0.00000	0.52650	0.00000	0.00000
39643	562	48508	0.74715	0.00000	0.00000	0.37318	0.00000	0.00000	0.42509	0.00000	0.00000
39644	562	48511	0.71668	0.00000	0.00000	0.24620	0.00000	0.00000	0.31757	0.00000	0.00000
39652	562	60968	0.20402	0.00000	0.00000	0.13491	0.00000	0.00000	0.37344	0.00000	0.00000
40529	581	2340	0.81828	0.00000	0.00000	0.47057	0.00000	0.00000	0.29657	0.00000	0.00000
40533	581	16789	0.03996	0.00000	0.00000	0.00135	0.00000	0.00000	0.13440	0.00000	0.00000
40534	581	16792	0.55201	0.00000	0.00000	0.24824	0.00000	0.00000	0.26288	0.00000	0.00000
39791	565	20565	0.07949	0.00000	0.00000	0.00051	0.00000	0.00000	0.10958	0.00000	0.00000
40620	582	104907	0.79692	0.00000	0.00000	0.39474	0.00000	0.00000	0.45071	0.00000	0.00000
40621	582	104910	0.83400	0.00000	0.00000	0.46010	0.00000	0.00000	0.55740	0.00000	0.00000
40738	585	81907	0.01202	0.00000	0.00000	0.00039	0.00000	0.00000	0.38503	0.00000	0.00000
40739	585	81909	0.45962	0.00000	0.00000	0.14210	0.00000	0.00000	0.48123	0.00000	0.00000
40969	590	87278	0.91492	0.00000	0.00000	0.30891	0.00000	0.00000	0.39976	0.00000	0.00000
40970	590	87281	0.04974	0.00000	0.00000	0.00161	0.00000	0.00000	0.11834	0.00000	0.00000
40982	591	3172	0.37525	0.00000	0.00000	0.06641	0.00000	0.00000	0.45344	0.00000	0.00000
41114	594	17677	0.22473	0.00000	0.00000	0.02548	0.00000	0.00000	0.24569	0.00000	0.00000
41366	599	23841	0.00842	0.00000	0.00000	0.00002	0.00000	0.00000	0.01017	0.00000	0.00000
41368	599	23844	0.75663	0.00000	0.00000	0.21199	0.00000	0.00000	0.26589	0.00000	0.00000
41497	602	1432	0.40315	0.00000	0.00000	0.07344	0.00000	0.00000	0.11565	0.00000	0.00000
41590	604	69434	0.00943	0.00000	0.00000	0.00008	0.00000	0.00000	0.14850	0.00000	0.00000
41593	604	69586	0.06025	0.00000	0.00000	0.00145	0.00000	0.00000	0.15380	0.00000	0.00000
41600	604	69780	0.01292	0.00000	0.00000	0.00011	0.00000	0.00000	0.35277	0.00000	0.00000
41914	612	82913	0.89094	0.00000	0.00000	0.39689	0.00000	0.00000	0.43472	0.00000	0.00000
42131	617	101066	0.72605	0.00000	0.00000	0.03462	0.00000	0.00000	0.39321	0.00000	0.00000
42186	619	9538	0.90905	0.00000	0.00000	0.37650	0.00000	0.00000	0.51893	0.00000	0.00000
42188	619	9541	0.86268	0.00000	0.00000	0.02519	0.00000	0.00000	0.40072	0.00000	0.00000
42217	619	63537	-0.01311	0.00000	0.00000	-0.00045	0.00000	0.00000	0.04371	0.00000	0.00000
42218	619	63540	0.76705	0.00000	0.00000	0.38108	0.00000	0.00000	0.41927	0.00000	0.00000
42597	627	57268	0.91234	0.00000	0.00000	0.39315	0.00000	0.00000	0.43246	0.00000	0.00000
42481	624	75348	0.03058	0.00000	0.00000	0.00021	0.00000	0.00000	0.06385	0.00000	0.00000
42910	635	24664	-0.01394	0.00000	0.00000	-0.00005	0.00000	0.00000	0.02002	0.00000	0.00000
42911	635	24667	0.73821	0.00000	0.00000	0.17908	0.00000	0.00000	0.31347	0.00000	0.00000
42840	633	80235	0.79534	0.00000	0.00000	0.29373	0.00000	0.00000	0.44025	0.00000	0.00000
42965	636	19258	0.88000	0.00000	0.00000	0.38388	0.00000	0.00000	0.42025	0.00000	0.00000
42966	636	19261	-0.01508	0.00000	0.00000	-0.00004	0.00000	0.00000	0.00917	0.00000	0.00000
43254	642	61297	0.96410	0.00000	0.00000	0.26095	0.00000	0.00000	0.37175	0.00000	0.00000
43255	642	61300	0.06135	0.00000	0.00000	0.00155	0.00000	0.00000	0.00916	0.00000	0.00000
43355	645	3423	0.15240	0.00000	0.00000	0.03248	0.00000	0.00000	0.04771	0.00000	0.00000
43356	645	3426	0.03200	0.00000	0.00000	0.00032	0.00000	0.00000	0.07371	0.00000	0.00000
43443	646	65870	-0.00561	0.00000	0.00000	-0.00002	0.00000	0.00000	0.36727	0.00000	0.00000
43653	649	62064	0.84159	0.00000	0.00000	0.47651	0.00000	0.00000	0.42748	0.00000	0.00000
43654	649	62067	0.83345	0.00000	0.00000	0.31346	0.00000	0.00000	0.32714	0.00000	0.00000
43708	650	61032	-0.00974	0.00000	0.00000	-0.00016	0.00000	0.00000	0.06569	0.00000	0.00000
43709	650	61035	0.11290	0.00000	0.00000	0.00136	0.00000	0.00000	0.09000	0.00000	0.00000
44156	661	56676	0.88363	0.00000	0.00000	0.29840	0.00000	0.00000	0.32806	0.00000	0.00000
44157	661	56679	0.93645	0.00000	0.00000	0.35566	0.00000	0.00000	0.40890	0.00000	0.00000
44075	659	79858	0.98349	0.00000	0.00000	0.49304	0.00000	0.00000	0.54127	0.00000	0.00000
44206	662	28293	-0.02559	0.00000	0.00000	-0.00083	0.00000	0.00000	0.18953	0.00000	0.00000
44207	662	28296	0.02439	0.00000	0.00000	0.00099	0.00000	0.00000	0.01036	0.00000	0.00000
44271	664	17278	0.09824	0.00000	0.00000	0.00144	0.00000	0.00000	0.09497	0.00000	0.00000
44444	667	39742	-0.01053	0.00000	0.00000	-0.00004	0.00000	0.00000	0.06041	0.00000	0.00000
44808	675	52074	0.95266	0.00000	0.00000	0.38569	0.00000	0.00000	0.42487	0.00000	0.00000
44809	675	52077	0.97217	0.00000	0.00000	0.40438	0.00000	0.00000	0.45100	0.00000	0.00000
45020	680	21375	-0.00415	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00136	0.00000	0.00000
45021	680	21378	-0.02083	0.00000	0.00000	-0.00007	0.00000	0.00000	0.02696	0.00000	0.00000
45285	686	60257	-0.00522	0.00000	0.00000	-0.00003	0.00000	0.00000	0.00357	0.00000	0.00000
45307	686	87145	0.01917	0.00000	0.00000	0.00014	0.00000	0.00000	0.07988	0.00000	0.00000
45440	688	93792	0.19103	0.00000	0.00000	0.00781	0.00000	0.00000	0.29380	0.00000	0.00000
45441	688	93795	0.02972	0.00000	0.00000	0.00019	0.00000	0.00000	0.01662	0.00000	0.00000
45689	695	3607	0.06767	0.00000	0.00000	0.01360	0.00000	0.00000	0.39680	0.00000	0.00000
45544	691	53946	0.94855	0.00000	0.00000	0.38206	0.00000	0.00000	0.42327	0.00000	0.00000
45910	700	72518	0.00758	0.00000	0.00000	0.00038	0.00000	0.00000	0.31444	0.00000	0.00000
45911	700	72521	0.04398	0.00000	0.00000	0.00035	0.00000	0.00000	0.38284	0.00000	0.00000
46165	706	28185	0.80443	0.00000	0.00000	0.46246	0.00000	0.00000	0.46035	0.00000	0.00000
46166	706	28188	0.01352	0.00000	0.00000	0.00019	0.00000	0.00000	0.00163	0.00000	0.00000
46185	706	55023	0.15218	0.00000	0.00000	0.01103	0.00000	0.00000	0.07581	0.00000	0.00000
45968	701	78588	0.87279	0.00000	0.00000	0.38196	0.00000	0.00000	0.42045	0.00000	0.00000
46215	707	7150	-0.00900	0.00000	0.00000	-0.00004	0.00000	0.00000	0.38850	0.00000	0.00000
46538	714	72769	-0.00375	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00091	0.00000	0.00000
46539	714	72772	0.09484	0.00000	0.00000	0.00088	0.00000	0.00000	0.11071	0.00000	0.00000
46606	715	49763	0.90872	0.00000	0.00000	0.37488	0.00000	0.00000	0.33623	0.00000	0.00000
46607	715	49766	0.57025	0.00000	0.00000	0.10681	0.00000	0.00000	0.17167	0.00000	0.00000
46741	718	79214	0.65862	0.00000	0.00000	0.38712	0.00000	0.00000	0.56991	0.00000	0.00000
46742	718	79217	0.85850	0.00000	0.00000	0.47603	0.00000	0.00000	0.32200	0.00000	0.00000
46749	718	86897	0.79744	0.00000	0.00000	0.40490	0.00000	0.00000	0.45524	0.00000	0.00000
46834	721	2422	-0.01563	0.00000	0.00000	-0.01323	0.00000	0.00000	-0.00144	0.00000	0.00000
46835	721	2425	0.25897	0.00000	0.00000	0.04239	0.00000	0.00000	0.04914	0.00000	0.00000
46891	721	81233	0.07076	0.00000	0.00000	0.00198	0.00000	0.00000	0.04312	0.00000	0.00000
46900	722	9939	0.95426	0.00000	0.00000	0.39365	0.00000	0.00000	0.43097	0.00000	0.00000
47173	727	38036	0.00307	0.00000	0.00000	0.00001	0.00000	0.00000	0.00136	0.00000	0.00000
47174	727	38039	0.87937	0.00000	0.00000	0.38505	0.00000	0.00000	0.42189	0.00000	0.00000
47700	739	81254	0.63523	0.00000	0.00000	0.39438	0.00000	0.00000	0.41492	0.00000	0.00000
47701	739	81257	0.91190	0.00000	0.00000	0.38135	0.00000	0.00000	0.41964	0.00000	0.00000
47863	745	37749	0.40310	0.00000	0.00000	0.10827	0.00000	0.00000	0.41740	0.00000	0.00000
47864	745	37965	0.96270	0.00000	0.00000	0.16872	0.00000	0.00000	0.36411	0.00000	0.00000
47940	746	59187	0.76731	0.00000	0.00000	0.29514	0.00000	0.00000	0.21584	0.00000	0.00000
47941	746	59190	0.00288	0.00000	0.00000	0.00001	0.00000	0.00000	0.00082	0.00000	0.00000
48511	759	50806	0.01398	0.00000	0.00000	0.00006	0.00000	0.00000	0.25408	0.00000	0.00000
48512	759	50809	0.20032	0.00000	0.00000	0.02147	0.00000	0.00000	0.32260	0.00000	0.00000
48695	763	74930	0.01380	0.00000	0.00000	0.00004	0.00000	0.00000	0.00045	0.00000	0.00000
48697	763	74933	0.42208	0.00000	0.00000	0.09497	0.00000	0.00000	0.13928	0.00000	0.00000
48744	764	82214	0.82266	0.00000	0.00000	0.01823	0.00000	0.00000	0.24124	0.00000	0.00000
48862	766	82333	0.79823	0.00000	0.00000	0.02862	0.00000	0.00000	0.33269	0.00000	0.00000
48864	766	82336	0.82256	0.00000	0.00000	0.03448	0.00000	0.00000	0.39340	0.00000	0.00000
49008	771	2605	0.82917	0.00000	0.00000	0.17210	0.00000	0.00000	0.37382	0.00000	0.00000
49288	776	40281	0.79891	0.00000	0.00000	0.45294	0.00000	0.00000	0.46078	0.00000	0.00000
49289	776	40284	0.96838	0.00000	0.00000	0.38074	0.00000	0.00000	0.43113	0.00000	0.00000
49422	779	14675	0.61057	0.00000	0.00000	0.01175	0.00000	0.00000	0.40264	0.00000	0.00000
49423	779	14678	0.91226	0.00000	0.00000	0.03713	0.00000	0.00000	0.39634	0.00000	0.00000
49452	779	66507	0.94207	0.00000	0.00000	0.38902	0.00000	0.00000	0.42789	0.00000	0.00000
49453	779	66510	0.80855	0.00000	0.00000	0.45901	0.00000	0.00000	0.45733	0.00000	0.00000
49467	780	1686	0.76360	0.00000	0.00000	0.27569	0.00000	0.00000	0.33188	0.00000	0.00000
